"pdt_id";"review_detailquestion";"response";"response_percent"
300861481;"어떤 피부타입이세요?";"복합성";100
300861481;"어떤 피부타입이세요?";"민감성";0
300861475;"향은 좋은가요?";"좋음";100
300861475;"향은 좋은가요?";"보통";0
300861475;"향은 좋은가요?";"좋지않음";0
300861475;"발림성은 좋나요?";"좋음";100
300861475;"발림성은 좋나요?";"보통";0
300861475;"발림성은 좋나요?";"좋지않음";0
300861475;"제품에 끈적임이 있나요?";"없음";100
300861475;"제품에 끈적임이 있나요?";"적당함";0
300861475;"제품에 끈적임이 있나요?";"심함";0
300861475;"자극도는 어떤가요?";"순함";100
300861475;"자극도는 어떤가요?";"적당함";0
300861475;"자극도는 어떤가요?";"자극적임";0
300861475;"어떤 피부타입이세요?";"건성";100
300861475;"어떤 피부타입이세요?";"지성";0
300861475;"어떤 피부타입이세요?";"복합성";0
300861475;"어떤 피부타입이세요?";"민감성";0
300861460;"향은 좋은가요?";"좋음";100
300861460;"향은 좋은가요?";"보통";0
300861460;"향은 좋은가요?";"좋지않음";0
300861460;"발림성은 좋나요?";"좋음";100
300861460;"발림성은 좋나요?";"보통";0
300861460;"발림성은 좋나요?";"좋지않음";0
300861460;"제품에 끈적임이 있나요?";"없음";100
300861460;"제품에 끈적임이 있나요?";"적당함";0
300861460;"제품에 끈적임이 있나요?";"심함";0
300861460;"자극도는 어떤가요?";"순함";100
300861460;"자극도는 어떤가요?";"적당함";0
300861460;"자극도는 어떤가요?";"자극적임";0
300861460;"어떤 피부타입이세요?";"건성";0
300861460;"어떤 피부타입이세요?";"지성";0
300861460;"어떤 피부타입이세요?";"복합성";100
300861460;"어떤 피부타입이세요?";"민감성";0
300870593;"향은 좋은가요?";"좋음";75
300870593;"향은 좋은가요?";"보통";25
300870593;"향은 좋은가요?";"좋지않음";0
300870593;"발림성은 좋나요?";"좋음";75
300870593;"발림성은 좋나요?";"보통";25
300870593;"발림성은 좋나요?";"좋지않음";0
300870593;"제품에 끈적임이 있나요?";"없음";50
300870593;"제품에 끈적임이 있나요?";"적당함";50
300870593;"제품에 끈적임이 있나요?";"심함";0
300870593;"자극도는 어떤가요?";"순함";75
300870593;"자극도는 어떤가요?";"적당함";25
300870593;"자극도는 어떤가요?";"자극적임";0
300870593;"어떤 피부타입이세요?";"건성";25
300870593;"어떤 피부타입이세요?";"지성";25
300870593;"어떤 피부타입이세요?";"복합성";50
300870593;"어떤 피부타입이세요?";"민감성";0
300864991;"향은 좋은가요?";"좋음";100
300864991;"향은 좋은가요?";"보통";0
300864991;"향은 좋은가요?";"좋지않음";0
300864991;"발림성은 좋나요?";"좋음";100
300864991;"발림성은 좋나요?";"보통";0
300864991;"발림성은 좋나요?";"좋지않음";0
300864991;"제품에 끈적임이 있나요?";"없음";100
300864991;"제품에 끈적임이 있나요?";"적당함";0
300864991;"제품에 끈적임이 있나요?";"심함";0
300864991;"자극도는 어떤가요?";"순함";100
300864991;"자극도는 어떤가요?";"적당함";0
300864991;"자극도는 어떤가요?";"자극적임";0
300864991;"어떤 피부타입이세요?";"건성";0
300864991;"어떤 피부타입이세요?";"지성";0
300864991;"어떤 피부타입이세요?";"복합성";100
300864991;"어떤 피부타입이세요?";"민감성";0
300864937;"향은 좋은가요?";"좋음";50
300864937;"향은 좋은가요?";"보통";50
300864937;"향은 좋은가요?";"좋지않음";0
300864937;"발림성은 좋나요?";"좋음";100
300864937;"발림성은 좋나요?";"보통";0
300864937;"발림성은 좋나요?";"좋지않음";0
300864937;"제품에 끈적임이 있나요?";"없음";100
300864937;"제품에 끈적임이 있나요?";"적당함";0
300864937;"제품에 끈적임이 있나요?";"심함";0
300864937;"자극도는 어떤가요?";"순함";100
300864937;"자극도는 어떤가요?";"적당함";0
300864937;"자극도는 어떤가요?";"자극적임";0
300864937;"어떤 피부타입이세요?";"건성";100
300864937;"어떤 피부타입이세요?";"지성";0
300864937;"어떤 피부타입이세요?";"복합성";0
300864937;"어떤 피부타입이세요?";"민감성";0
300866694;"향은 좋은가요?";"좋음";100
300866694;"향은 좋은가요?";"보통";0
300866694;"향은 좋은가요?";"좋지않음";0
300866694;"발림성은 좋나요?";"좋음";100
300866694;"발림성은 좋나요?";"보통";0
300866694;"발림성은 좋나요?";"좋지않음";0
300866694;"제품에 끈적임이 있나요?";"없음";100
300866694;"제품에 끈적임이 있나요?";"적당함";0
300866694;"제품에 끈적임이 있나요?";"심함";0
300866694;"자극도는 어떤가요?";"순함";100
300866694;"자극도는 어떤가요?";"적당함";0
300866694;"자극도는 어떤가요?";"자극적임";0
300866694;"어떤 피부타입이세요?";"건성";100
300866694;"어떤 피부타입이세요?";"지성";0
300866694;"어떤 피부타입이세요?";"복합성";0
300866694;"어떤 피부타입이세요?";"민감성";0
300866687;"향은 좋은가요?";"좋음";100
300866687;"향은 좋은가요?";"보통";0
300866687;"향은 좋은가요?";"좋지않음";0
300866687;"발림성은 좋나요?";"좋음";100
300866687;"발림성은 좋나요?";"보통";0
300866687;"발림성은 좋나요?";"좋지않음";0
300866687;"제품에 끈적임이 있나요?";"없음";50
300866687;"제품에 끈적임이 있나요?";"적당함";50
300866687;"제품에 끈적임이 있나요?";"심함";0
300866687;"자극도는 어떤가요?";"순함";100
300866687;"자극도는 어떤가요?";"적당함";0
300866687;"자극도는 어떤가요?";"자극적임";0
300866687;"어떤 피부타입이세요?";"건성";50
300866687;"어떤 피부타입이세요?";"지성";0
300866687;"어떤 피부타입이세요?";"복합성";50
300866687;"어떤 피부타입이세요?";"민감성";0
300860054;"향은 좋은가요?";"좋음";75
300860054;"향은 좋은가요?";"보통";25
300860054;"향은 좋은가요?";"좋지않음";0
300860054;"발림성은 좋나요?";"좋음";92
300860054;"발림성은 좋나요?";"보통";8
300860054;"발림성은 좋나요?";"좋지않음";0
300860054;"제품에 끈적임이 있나요?";"없음";58
300860054;"제품에 끈적임이 있나요?";"적당함";42
300860054;"제품에 끈적임이 있나요?";"심함";0
300860054;"자극도는 어떤가요?";"순함";82
300860054;"자극도는 어떤가요?";"적당함";18
300860054;"자극도는 어떤가요?";"자극적임";0
300860054;"어떤 피부타입이세요?";"건성";82
300860054;"어떤 피부타입이세요?";"지성";0
300860054;"어떤 피부타입이세요?";"복합성";18
300860054;"어떤 피부타입이세요?";"민감성";0
300860052;"향은 좋은가요?";"좋음";37
300860052;"향은 좋은가요?";"보통";52
300860052;"향은 좋은가요?";"좋지않음";11
300860052;"발림성은 좋나요?";"좋음";70
300860052;"발림성은 좋나요?";"보통";27
300860052;"발림성은 좋나요?";"좋지않음";3
300860052;"제품에 끈적임이 있나요?";"없음";62
300860052;"제품에 끈적임이 있나요?";"적당함";35
300860052;"제품에 끈적임이 있나요?";"심함";3
300860052;"자극도는 어떤가요?";"순함";89
300860052;"자극도는 어떤가요?";"적당함";11
300860052;"자극도는 어떤가요?";"자극적임";0
300860052;"어떤 피부타입이세요?";"건성";35
300860052;"어떤 피부타입이세요?";"지성";10
300860052;"어떤 피부타입이세요?";"복합성";53
300860052;"어떤 피부타입이세요?";"민감성";2
300858759;"향은 좋은가요?";"좋음";88
300858759;"향은 좋은가요?";"보통";12
300858759;"향은 좋은가요?";"좋지않음";0
300858759;"발림성은 좋나요?";"좋음";100
300858759;"발림성은 좋나요?";"보통";0
300858759;"발림성은 좋나요?";"좋지않음";0
300858759;"제품에 끈적임이 있나요?";"없음";58
300858759;"제품에 끈적임이 있나요?";"적당함";42
300858759;"제품에 끈적임이 있나요?";"심함";0
300858759;"자극도는 어떤가요?";"순함";92
300858759;"자극도는 어떤가요?";"적당함";8
300858759;"자극도는 어떤가요?";"자극적임";0
300858759;"어떤 피부타입이세요?";"건성";54
300858759;"어떤 피부타입이세요?";"지성";15
300858759;"어떤 피부타입이세요?";"복합성";31
300858759;"어떤 피부타입이세요?";"민감성";0
300864058;"향은 좋은가요?";"좋음";0
300864058;"향은 좋은가요?";"보통";100
300864058;"향은 좋은가요?";"좋지않음";0
300864058;"발림성은 좋나요?";"좋음";0
300864058;"발림성은 좋나요?";"보통";100
300864058;"발림성은 좋나요?";"좋지않음";0
300864058;"제품에 끈적임이 있나요?";"없음";0
300864058;"제품에 끈적임이 있나요?";"적당함";100
300864058;"제품에 끈적임이 있나요?";"심함";0
300864058;"자극도는 어떤가요?";"순함";0
300864058;"자극도는 어떤가요?";"적당함";100
300864058;"자극도는 어떤가요?";"자극적임";0
300864058;"어떤 피부타입이세요?";"건성";0
300864058;"어떤 피부타입이세요?";"지성";0
300864058;"어떤 피부타입이세요?";"복합성";100
300864058;"어떤 피부타입이세요?";"민감성";0
300864030;"향은 좋은가요?";"좋음";67
300864030;"향은 좋은가요?";"보통";33
300864030;"향은 좋은가요?";"좋지않음";0
300864030;"발림성은 좋나요?";"좋음";67
300864030;"발림성은 좋나요?";"보통";33
300864030;"발림성은 좋나요?";"좋지않음";0
300864030;"제품에 끈적임이 있나요?";"없음";67
300864030;"제품에 끈적임이 있나요?";"적당함";33
300864030;"제품에 끈적임이 있나요?";"심함";0
300864030;"자극도는 어떤가요?";"순함";67
300864030;"자극도는 어떤가요?";"적당함";33
300864030;"자극도는 어떤가요?";"자극적임";0
300864030;"어떤 피부타입이세요?";"건성";0
300864030;"어떤 피부타입이세요?";"지성";33
300864030;"어떤 피부타입이세요?";"복합성";67
300864030;"어떤 피부타입이세요?";"민감성";0
300863250;"향은 좋은가요?";"좋음";0
300863250;"향은 좋은가요?";"보통";100
300863250;"향은 좋은가요?";"좋지않음";0
300863250;"발림성은 좋나요?";"좋음";100
300863250;"발림성은 좋나요?";"보통";0
300863250;"발림성은 좋나요?";"좋지않음";0
300863250;"제품에 끈적임이 있나요?";"없음";50
300863250;"제품에 끈적임이 있나요?";"적당함";50
300863250;"제품에 끈적임이 있나요?";"심함";0
300863250;"자극도는 어떤가요?";"순함";100
300863250;"자극도는 어떤가요?";"적당함";0
300863250;"자극도는 어떤가요?";"자극적임";0
300863250;"어떤 피부타입이세요?";"건성";100
300863250;"어떤 피부타입이세요?";"지성";0
300863250;"어떤 피부타입이세요?";"복합성";0
300863250;"어떤 피부타입이세요?";"민감성";0
300840846;"향은 좋은가요?";"좋음";100
300840846;"향은 좋은가요?";"보통";0
300840846;"향은 좋은가요?";"좋지않음";0
300840846;"발림성은 좋나요?";"좋음";100
300840846;"발림성은 좋나요?";"보통";0
300840846;"발림성은 좋나요?";"좋지않음";0
300840846;"제품에 끈적임이 있나요?";"없음";100
300840846;"제품에 끈적임이 있나요?";"적당함";0
300840846;"제품에 끈적임이 있나요?";"심함";0
300840846;"자극도는 어떤가요?";"순함";100
300840846;"자극도는 어떤가요?";"적당함";0
300840846;"자극도는 어떤가요?";"자극적임";0
300840846;"어떤 피부타입이세요?";"건성";100
300840846;"어떤 피부타입이세요?";"지성";0
300840846;"어떤 피부타입이세요?";"복합성";0
300840846;"어떤 피부타입이세요?";"민감성";0
300853864;"향은 좋은가요?";"좋음";100
300853864;"향은 좋은가요?";"보통";0
300853864;"향은 좋은가요?";"좋지않음";0
300853864;"발림성은 좋나요?";"좋음";100
300853864;"발림성은 좋나요?";"보통";0
300853864;"발림성은 좋나요?";"좋지않음";0
300853864;"제품에 끈적임이 있나요?";"없음";50
300853864;"제품에 끈적임이 있나요?";"적당함";50
300853864;"제품에 끈적임이 있나요?";"심함";0
300853864;"자극도는 어떤가요?";"순함";0
300853864;"자극도는 어떤가요?";"적당함";100
300853864;"자극도는 어떤가요?";"자극적임";0
300853864;"어떤 피부타입이세요?";"건성";0
300853864;"어떤 피부타입이세요?";"지성";0
300853864;"어떤 피부타입이세요?";"복합성";100
300853864;"어떤 피부타입이세요?";"민감성";0
300854177;"향은 좋은가요?";"좋음";100
300854177;"향은 좋은가요?";"보통";0
300854177;"향은 좋은가요?";"좋지않음";0
300854177;"발림성은 좋나요?";"좋음";67
300854177;"발림성은 좋나요?";"보통";33
300854177;"발림성은 좋나요?";"좋지않음";0
300854177;"제품에 끈적임이 있나요?";"없음";33
300854177;"제품에 끈적임이 있나요?";"적당함";67
300854177;"제품에 끈적임이 있나요?";"심함";0
300854177;"자극도는 어떤가요?";"순함";100
300854177;"자극도는 어떤가요?";"적당함";0
300854177;"자극도는 어떤가요?";"자극적임";0
300854177;"어떤 피부타입이세요?";"건성";67
300854177;"어떤 피부타입이세요?";"지성";0
300854177;"어떤 피부타입이세요?";"복합성";33
300854177;"어떤 피부타입이세요?";"민감성";0
300854173;"향은 좋은가요?";"좋음";100
300854173;"향은 좋은가요?";"보통";0
300854173;"향은 좋은가요?";"좋지않음";0
300854173;"발림성은 좋나요?";"좋음";33
300854173;"발림성은 좋나요?";"보통";67
300854173;"발림성은 좋나요?";"좋지않음";0
300854173;"제품에 끈적임이 있나요?";"없음";100
300854173;"제품에 끈적임이 있나요?";"적당함";0
300854173;"제품에 끈적임이 있나요?";"심함";0
300854173;"자극도는 어떤가요?";"순함";100
300854173;"자극도는 어떤가요?";"적당함";0
300854173;"자극도는 어떤가요?";"자극적임";0
300854173;"어떤 피부타입이세요?";"건성";67
300854173;"어떤 피부타입이세요?";"지성";0
300854173;"어떤 피부타입이세요?";"복합성";0
300854173;"어떤 피부타입이세요?";"민감성";33
300856796;"향은 좋은가요?";"좋음";0
300856796;"향은 좋은가요?";"보통";100
300856796;"향은 좋은가요?";"좋지않음";0
300856796;"발림성은 좋나요?";"좋음";100
300856796;"발림성은 좋나요?";"보통";0
300856796;"발림성은 좋나요?";"좋지않음";0
300856796;"제품에 끈적임이 있나요?";"없음";100
300856796;"제품에 끈적임이 있나요?";"적당함";0
300856796;"제품에 끈적임이 있나요?";"심함";0
300856796;"자극도는 어떤가요?";"순함";0
300856796;"자극도는 어떤가요?";"적당함";100
300856796;"자극도는 어떤가요?";"자극적임";0
300856796;"어떤 피부타입이세요?";"건성";100
300856796;"어떤 피부타입이세요?";"지성";0
300856796;"어떤 피부타입이세요?";"복합성";0
300856796;"어떤 피부타입이세요?";"민감성";0
300854514;"향은 좋은가요?";"좋음";100
300854514;"향은 좋은가요?";"보통";0
300854514;"향은 좋은가요?";"좋지않음";0
300854514;"발림성은 좋나요?";"좋음";100
300854514;"발림성은 좋나요?";"보통";0
300854514;"발림성은 좋나요?";"좋지않음";0
300854514;"제품에 끈적임이 있나요?";"없음";100
300854514;"제품에 끈적임이 있나요?";"적당함";0
300854514;"제품에 끈적임이 있나요?";"심함";0
300854514;"자극도는 어떤가요?";"순함";100
300854514;"자극도는 어떤가요?";"적당함";0
300854514;"자극도는 어떤가요?";"자극적임";0
300854514;"어떤 피부타입이세요?";"건성";100
300854514;"어떤 피부타입이세요?";"지성";0
300854514;"어떤 피부타입이세요?";"복합성";0
300854514;"어떤 피부타입이세요?";"민감성";0
300854504;"향은 좋은가요?";"좋음";100
300854504;"향은 좋은가요?";"보통";0
300854504;"향은 좋은가요?";"좋지않음";0
300854504;"발림성은 좋나요?";"좋음";100
300854504;"발림성은 좋나요?";"보통";0
300854504;"발림성은 좋나요?";"좋지않음";0
300854504;"제품에 끈적임이 있나요?";"없음";67
300854504;"제품에 끈적임이 있나요?";"적당함";33
300854504;"제품에 끈적임이 있나요?";"심함";0
300854504;"자극도는 어떤가요?";"순함";100
300854504;"자극도는 어떤가요?";"적당함";0
300854504;"자극도는 어떤가요?";"자극적임";0
300854504;"어떤 피부타입이세요?";"건성";0
300854504;"어떤 피부타입이세요?";"지성";0
300854504;"어떤 피부타입이세요?";"복합성";100
300854504;"어떤 피부타입이세요?";"민감성";0
300674011;"향은 좋은가요?";"좋음";30
300674011;"향은 좋은가요?";"보통";70
300674011;"향은 좋은가요?";"좋지않음";0
300674011;"발림성은 좋나요?";"좋음";90
300674011;"발림성은 좋나요?";"보통";10
300674011;"발림성은 좋나요?";"좋지않음";0
300674011;"제품에 끈적임이 있나요?";"없음";50
300674011;"제품에 끈적임이 있나요?";"적당함";50
300674011;"제품에 끈적임이 있나요?";"심함";0
300674011;"자극도는 어떤가요?";"순함";80
300674011;"자극도는 어떤가요?";"적당함";20
300674011;"자극도는 어떤가요?";"자극적임";0
300674011;"어떤 피부타입이세요?";"건성";30
300674011;"어떤 피부타입이세요?";"지성";10
300674011;"어떤 피부타입이세요?";"복합성";60
300674011;"어떤 피부타입이세요?";"민감성";0
300853130;"향은 좋은가요?";"좋음";0
300853130;"향은 좋은가요?";"보통";100
300853130;"향은 좋은가요?";"좋지않음";0
300853130;"발림성은 좋나요?";"좋음";100
300853130;"발림성은 좋나요?";"보통";0
300853130;"발림성은 좋나요?";"좋지않음";0
300853130;"제품에 끈적임이 있나요?";"없음";100
300853130;"제품에 끈적임이 있나요?";"적당함";0
300853130;"제품에 끈적임이 있나요?";"심함";0
300853130;"자극도는 어떤가요?";"순함";100
300853130;"자극도는 어떤가요?";"적당함";0
300853130;"자극도는 어떤가요?";"자극적임";0
300853130;"어떤 피부타입이세요?";"건성";0
300853130;"어떤 피부타입이세요?";"지성";50
300853130;"어떤 피부타입이세요?";"복합성";50
300853130;"어떤 피부타입이세요?";"민감성";0
300853087;"향은 좋은가요?";"좋음";0
300853087;"향은 좋은가요?";"보통";100
300853087;"향은 좋은가요?";"좋지않음";0
300853087;"발림성은 좋나요?";"좋음";100
300853087;"발림성은 좋나요?";"보통";0
300853087;"발림성은 좋나요?";"좋지않음";0
300853087;"제품에 끈적임이 있나요?";"없음";0
300853087;"제품에 끈적임이 있나요?";"적당함";100
300853087;"제품에 끈적임이 있나요?";"심함";0
300853087;"자극도는 어떤가요?";"순함";100
300853087;"자극도는 어떤가요?";"적당함";0
300853087;"자극도는 어떤가요?";"자극적임";0
300853087;"어떤 피부타입이세요?";"건성";0
300853087;"어떤 피부타입이세요?";"지성";0
300853087;"어떤 피부타입이세요?";"복합성";100
300853087;"어떤 피부타입이세요?";"민감성";0
300855522;"향은 좋은가요?";"좋음";75
300855522;"향은 좋은가요?";"보통";25
300855522;"향은 좋은가요?";"좋지않음";0
300855522;"발림성은 좋나요?";"좋음";93
300855522;"발림성은 좋나요?";"보통";7
300855522;"발림성은 좋나요?";"좋지않음";0
300855522;"제품에 끈적임이 있나요?";"없음";64
300855522;"제품에 끈적임이 있나요?";"적당함";36
300855522;"제품에 끈적임이 있나요?";"심함";0
300855522;"자극도는 어떤가요?";"순함";86
300855522;"자극도는 어떤가요?";"적당함";14
300855522;"자극도는 어떤가요?";"자극적임";0
300855522;"어떤 피부타입이세요?";"건성";62
300855522;"어떤 피부타입이세요?";"지성";8
300855522;"어떤 피부타입이세요?";"복합성";31
300855522;"어떤 피부타입이세요?";"민감성";0
300854503;"향은 좋은가요?";"좋음";50
300854503;"향은 좋은가요?";"보통";50
300854503;"향은 좋은가요?";"좋지않음";0
300854503;"발림성은 좋나요?";"좋음";0
300854503;"발림성은 좋나요?";"보통";100
300854503;"발림성은 좋나요?";"좋지않음";0
300854503;"제품에 끈적임이 있나요?";"없음";50
300854503;"제품에 끈적임이 있나요?";"적당함";50
300854503;"제품에 끈적임이 있나요?";"심함";0
300854503;"자극도는 어떤가요?";"순함";0
300854503;"자극도는 어떤가요?";"적당함";100
300854503;"자극도는 어떤가요?";"자극적임";0
300854503;"어떤 피부타입이세요?";"건성";0
300854503;"어떤 피부타입이세요?";"지성";0
300854503;"어떤 피부타입이세요?";"복합성";100
300854503;"어떤 피부타입이세요?";"민감성";0
300854488;"향은 좋은가요?";"좋음";60
300854488;"향은 좋은가요?";"보통";40
300854488;"향은 좋은가요?";"좋지않음";0
300854488;"발림성은 좋나요?";"좋음";60
300854488;"발림성은 좋나요?";"보통";40
300854488;"발림성은 좋나요?";"좋지않음";0
300854488;"제품에 끈적임이 있나요?";"없음";80
300854488;"제품에 끈적임이 있나요?";"적당함";20
300854488;"제품에 끈적임이 있나요?";"심함";0
300854488;"자극도는 어떤가요?";"순함";40
300854488;"자극도는 어떤가요?";"적당함";40
300854488;"자극도는 어떤가요?";"자극적임";20
300854488;"어떤 피부타입이세요?";"건성";20
300854488;"어떤 피부타입이세요?";"지성";0
300854488;"어떤 피부타입이세요?";"복합성";80
300854488;"어떤 피부타입이세요?";"민감성";0
300853862;"향은 좋은가요?";"좋음";100
300853862;"향은 좋은가요?";"보통";0
300853862;"향은 좋은가요?";"좋지않음";0
300853862;"발림성은 좋나요?";"좋음";100
300853862;"발림성은 좋나요?";"보통";0
300853862;"발림성은 좋나요?";"좋지않음";0
300853862;"제품에 끈적임이 있나요?";"없음";100
300853862;"제품에 끈적임이 있나요?";"적당함";0
300853862;"제품에 끈적임이 있나요?";"심함";0
300853862;"자극도는 어떤가요?";"순함";100
300853862;"자극도는 어떤가요?";"적당함";0
300853862;"자극도는 어떤가요?";"자극적임";0
300853862;"어떤 피부타입이세요?";"건성";100
300853862;"어떤 피부타입이세요?";"지성";0
300853862;"어떤 피부타입이세요?";"복합성";0
300853862;"어떤 피부타입이세요?";"민감성";0
300853858;"향은 좋은가요?";"좋음";100
300853858;"향은 좋은가요?";"보통";0
300853858;"향은 좋은가요?";"좋지않음";0
300853858;"발림성은 좋나요?";"좋음";100
300853858;"발림성은 좋나요?";"보통";0
300853858;"발림성은 좋나요?";"좋지않음";0
300853858;"제품에 끈적임이 있나요?";"없음";100
300853858;"제품에 끈적임이 있나요?";"적당함";0
300853858;"제품에 끈적임이 있나요?";"심함";0
300853858;"자극도는 어떤가요?";"순함";0
300853858;"자극도는 어떤가요?";"적당함";100
300853858;"자극도는 어떤가요?";"자극적임";0
300853858;"어떤 피부타입이세요?";"건성";100
300853858;"어떤 피부타입이세요?";"지성";0
300853858;"어떤 피부타입이세요?";"복합성";0
300853858;"어떤 피부타입이세요?";"민감성";0
300849397;"향은 좋은가요?";"좋음";100
300849397;"향은 좋은가요?";"보통";0
300849397;"향은 좋은가요?";"좋지않음";0
300849397;"발림성은 좋나요?";"좋음";100
300849397;"발림성은 좋나요?";"보통";0
300849397;"발림성은 좋나요?";"좋지않음";0
300849397;"제품에 끈적임이 있나요?";"없음";100
300849397;"제품에 끈적임이 있나요?";"적당함";0
300849397;"제품에 끈적임이 있나요?";"심함";0
300849397;"자극도는 어떤가요?";"순함";100
300849397;"자극도는 어떤가요?";"적당함";0
300849397;"자극도는 어떤가요?";"자극적임";0
300849397;"어떤 피부타입이세요?";"건성";25
300849397;"어떤 피부타입이세요?";"지성";0
300849397;"어떤 피부타입이세요?";"복합성";75
300849397;"어떤 피부타입이세요?";"민감성";0
300849362;"향은 좋은가요?";"좋음";84
300849362;"향은 좋은가요?";"보통";16
300849362;"향은 좋은가요?";"좋지않음";0
300849362;"발림성은 좋나요?";"좋음";100
300849362;"발림성은 좋나요?";"보통";0
300849362;"발림성은 좋나요?";"좋지않음";0
300849362;"제품에 끈적임이 있나요?";"없음";88
300849362;"제품에 끈적임이 있나요?";"적당함";12
300849362;"제품에 끈적임이 있나요?";"심함";0
300849362;"자극도는 어떤가요?";"순함";100
300849362;"자극도는 어떤가요?";"적당함";0
300849362;"자극도는 어떤가요?";"자극적임";0
300849362;"어떤 피부타입이세요?";"건성";36
300849362;"어떤 피부타입이세요?";"지성";8
300849362;"어떤 피부타입이세요?";"복합성";52
300849362;"어떤 피부타입이세요?";"민감성";4
300849325;"향은 좋은가요?";"좋음";79
300849325;"향은 좋은가요?";"보통";21
300849325;"향은 좋은가요?";"좋지않음";0
300849325;"발림성은 좋나요?";"좋음";79
300849325;"발림성은 좋나요?";"보통";21
300849325;"발림성은 좋나요?";"좋지않음";0
300849325;"제품에 끈적임이 있나요?";"없음";65
300849325;"제품에 끈적임이 있나요?";"적당함";35
300849325;"제품에 끈적임이 있나요?";"심함";0
300849325;"자극도는 어떤가요?";"순함";67
300849325;"자극도는 어떤가요?";"적당함";33
300849325;"자극도는 어떤가요?";"자극적임";0
300849325;"어떤 피부타입이세요?";"건성";21
300849325;"어떤 피부타입이세요?";"지성";12
300849325;"어떤 피부타입이세요?";"복합성";46
300849325;"어떤 피부타입이세요?";"민감성";21
300849305;"향은 좋은가요?";"좋음";71
300849305;"향은 좋은가요?";"보통";29
300849305;"향은 좋은가요?";"좋지않음";0
300849305;"발림성은 좋나요?";"좋음";71
300849305;"발림성은 좋나요?";"보통";29
300849305;"발림성은 좋나요?";"좋지않음";0
300849305;"제품에 끈적임이 있나요?";"없음";67
300849305;"제품에 끈적임이 있나요?";"적당함";33
300849305;"제품에 끈적임이 있나요?";"심함";0
300849305;"자극도는 어떤가요?";"순함";67
300849305;"자극도는 어떤가요?";"적당함";33
300849305;"자극도는 어떤가요?";"자극적임";0
300849305;"어떤 피부타입이세요?";"건성";33
300849305;"어떤 피부타입이세요?";"지성";0
300849305;"어떤 피부타입이세요?";"복합성";50
300849305;"어떤 피부타입이세요?";"민감성";17
300849233;"향은 좋은가요?";"좋음";0
300849233;"향은 좋은가요?";"보통";100
300849233;"향은 좋은가요?";"좋지않음";0
300849233;"발림성은 좋나요?";"좋음";100
300849233;"발림성은 좋나요?";"보통";0
300849233;"발림성은 좋나요?";"좋지않음";0
300849233;"제품에 끈적임이 있나요?";"없음";100
300849233;"제품에 끈적임이 있나요?";"적당함";0
300849233;"제품에 끈적임이 있나요?";"심함";0
300849233;"자극도는 어떤가요?";"순함";100
300849233;"자극도는 어떤가요?";"적당함";0
300849233;"자극도는 어떤가요?";"자극적임";0
300849233;"어떤 피부타입이세요?";"건성";50
300849233;"어떤 피부타입이세요?";"지성";0
300849233;"어떤 피부타입이세요?";"복합성";50
300849233;"어떤 피부타입이세요?";"민감성";0
300849973;"향은 좋은가요?";"좋음";100
300849973;"향은 좋은가요?";"보통";0
300849973;"향은 좋은가요?";"좋지않음";0
300849973;"발림성은 좋나요?";"좋음";100
300849973;"발림성은 좋나요?";"보통";0
300849973;"발림성은 좋나요?";"좋지않음";0
300849973;"제품에 끈적임이 있나요?";"없음";33
300849973;"제품에 끈적임이 있나요?";"적당함";67
300849973;"제품에 끈적임이 있나요?";"심함";0
300849973;"자극도는 어떤가요?";"순함";100
300849973;"자극도는 어떤가요?";"적당함";0
300849973;"자극도는 어떤가요?";"자극적임";0
300849973;"어떤 피부타입이세요?";"건성";0
300849973;"어떤 피부타입이세요?";"지성";33
300849973;"어떤 피부타입이세요?";"복합성";67
300849973;"어떤 피부타입이세요?";"민감성";0
300849159;"향은 좋은가요?";"좋음";100
300849159;"향은 좋은가요?";"보통";0
300849159;"향은 좋은가요?";"좋지않음";0
300849159;"발림성은 좋나요?";"좋음";100
300849159;"발림성은 좋나요?";"보통";0
300849159;"발림성은 좋나요?";"좋지않음";0
300849159;"제품에 끈적임이 있나요?";"없음";60
300849159;"제품에 끈적임이 있나요?";"적당함";40
300849159;"제품에 끈적임이 있나요?";"심함";0
300849159;"자극도는 어떤가요?";"순함";100
300849159;"자극도는 어떤가요?";"적당함";0
300849159;"자극도는 어떤가요?";"자극적임";0
300849159;"어떤 피부타입이세요?";"건성";80
300849159;"어떤 피부타입이세요?";"지성";0
300849159;"어떤 피부타입이세요?";"복합성";20
300849159;"어떤 피부타입이세요?";"민감성";0
300844336;"향은 좋은가요?";"좋음";100
300844336;"향은 좋은가요?";"보통";0
300844336;"향은 좋은가요?";"좋지않음";0
300844336;"발림성은 좋나요?";"좋음";100
300844336;"발림성은 좋나요?";"보통";0
300844336;"발림성은 좋나요?";"좋지않음";0
300844336;"제품에 끈적임이 있나요?";"없음";100
300844336;"제품에 끈적임이 있나요?";"적당함";0
300844336;"제품에 끈적임이 있나요?";"심함";0
300844336;"자극도는 어떤가요?";"순함";0
300844336;"자극도는 어떤가요?";"적당함";100
300844336;"자극도는 어떤가요?";"자극적임";0
300844336;"어떤 피부타입이세요?";"건성";0
300844336;"어떤 피부타입이세요?";"지성";0
300844336;"어떤 피부타입이세요?";"복합성";100
300844336;"어떤 피부타입이세요?";"민감성";0
300844334;"향은 좋은가요?";"좋음";67
